id,module,level,strand,substrand,year,type,text,answer,hint,options,params
q_1764328650325_100,F01_Y1_FRAC,1,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What fraction of the shape is shaded?,1/2,1 out of 2 equal parts are shaded. This is one half.,,"{""description"":""Beginning - 1/2 only, small quantities (2, 4, 6, 8), heavy visual support with simple shapes"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":8}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction""],""select"":""one""}},""visualType"":""shapes"",""contexts"":[""shapes"",""simple_objects""],""showVisual"":true}}"
q_1764328650325_101,F01_Y1_FRAC,1,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What fraction of the shape is shaded?,1/2,1 out of 2 equal parts are shaded. This is one half.,,"{""description"":""Beginning - 1/2 only, small quantities (2, 4, 6, 8), heavy visual support with simple shapes"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":8}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction""],""select"":""one""}},""visualType"":""shapes"",""contexts"":[""shapes"",""simple_objects""],""showVisual"":true}}"
q_1764328650325_102,F01_Y1_FRAC,1,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What fraction of the shape is shaded?,1/2,1 out of 2 equal parts are shaded. This is one half.,,"{""description"":""Beginning - 1/2 only, small quantities (2, 4, 6, 8), heavy visual support with simple shapes"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":8}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction""],""select"":""one""}},""visualType"":""shapes"",""contexts"":[""shapes"",""simple_objects""],""showVisual"":true}}"
q_1764328650325_103,F01_Y1_FRAC,1,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What fraction of the shape is shaded?,1/2,1 out of 2 equal parts are shaded. This is one half.,,"{""description"":""Beginning - 1/2 only, small quantities (2, 4, 6, 8), heavy visual support with simple shapes"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":8}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction""],""select"":""one""}},""visualType"":""shapes"",""contexts"":[""shapes"",""simple_objects""],""showVisual"":true}}"
q_1764328650325_104,F01_Y1_FRAC,1,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What fraction of the shape is shaded?,1/2,1 out of 2 equal parts are shaded. This is one half.,,"{""description"":""Beginning - 1/2 only, small quantities (2, 4, 6, 8), heavy visual support with simple shapes"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":8}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction""],""select"":""one""}},""visualType"":""shapes"",""contexts"":[""shapes"",""simple_objects""],""showVisual"":true}}"
q_1764328650325_105,F01_Y1_FRAC,2,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What is one half of 4 cubes?,2,Split the 4 cubes into 2 equal groups. How many are in one group?,,"{""description"":""Developing - Introduce 1/4, quantities up to 8, maintain visual support"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":8}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction""],""select"":""one""}},""visualType"":""shapes"",""contexts"":[""shapes"",""simple_objects""],""showVisual"":true}}"
q_1764328650325_106,F01_Y1_FRAC,2,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What fraction of the shape is shaded?,1/4,1 out of 4 equal parts are shaded. This is one quarter.,,"{""description"":""Developing - Introduce 1/4, quantities up to 8, maintain visual support"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":8}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction""],""select"":""one""}},""visualType"":""shapes"",""contexts"":[""shapes"",""simple_objects""],""showVisual"":true}}"
q_1764328650325_107,F01_Y1_FRAC,2,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What fraction of the shape is shaded?,1/2,1 out of 2 equal parts are shaded. This is one half.,,"{""description"":""Developing - Introduce 1/4, quantities up to 8, maintain visual support"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":8}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction""],""select"":""one""}},""visualType"":""shapes"",""contexts"":[""shapes"",""simple_objects""],""showVisual"":true}}"
q_1764328650325_108,F01_Y1_FRAC,2,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What is one quarter of 4 balls?,1,Split the 4 balls into 4 equal groups. How many are in one group?,,"{""description"":""Developing - Introduce 1/4, quantities up to 8, maintain visual support"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":8}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction""],""select"":""one""}},""visualType"":""shapes"",""contexts"":[""shapes"",""simple_objects""],""showVisual"":true}}"
q_1764328650325_109,F01_Y1_FRAC,2,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What is one half of 8 apples?,4,Split the 8 apples into 2 equal groups. How many are in one group?,,"{""description"":""Developing - Introduce 1/4, quantities up to 8, maintain visual support"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":8}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction""],""select"":""one""}},""visualType"":""shapes"",""contexts"":[""shapes"",""simple_objects""],""showVisual"":true}}"
q_1764328650325_110,F01_Y1_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,multiple_choice,Which shape shows one quarter?,1,Look for 1 out of 4 equal parts shaded.,"[""1"",""2"",""3""]","{""description"":""Meeting Curriculum - 1/2 and 1/4, quantities up to 12, mix of shapes and objects, recognise and name"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":12}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction"",""recognise_fraction""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""quantities""],""showVisual"":true}}"
q_1764328650325_111,F01_Y1_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What fraction of the shape is shaded?,1/2,1 out of 2 equal parts are shaded. This is one half.,,"{""description"":""Meeting Curriculum - 1/2 and 1/4, quantities up to 12, mix of shapes and objects, recognise and name"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":12}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction"",""recognise_fraction""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""quantities""],""showVisual"":true}}"
q_1764328650325_112,F01_Y1_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What is one half of 10 stars?,5,Split the 10 stars into 2 equal groups. How many are in one group?,,"{""description"":""Meeting Curriculum - 1/2 and 1/4, quantities up to 12, mix of shapes and objects, recognise and name"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":12}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction"",""recognise_fraction""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""quantities""],""showVisual"":true}}"
q_1764328650325_113,F01_Y1_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What fraction of the shape is shaded?,1/4,1 out of 4 equal parts are shaded. This is one quarter.,,"{""description"":""Meeting Curriculum - 1/2 and 1/4, quantities up to 12, mix of shapes and objects, recognise and name"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":12}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction"",""recognise_fraction""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""quantities""],""showVisual"":true}}"
q_1764328650325_114,F01_Y1_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,multiple_choice,Which shape shows one half?,1,Look for 1 out of 2 equal parts shaded.,"[""1"",""2"",""3""]","{""description"":""Meeting Curriculum - 1/2 and 1/4, quantities up to 12, mix of shapes and objects, recognise and name"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":12}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction"",""recognise_fraction""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""quantities""],""showVisual"":true}}"
q_1764328650325_115,F01_Y1_FRAC,4,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What fraction of the shape is shaded?,1/4,1 out of 4 equal parts are shaded. This is one quarter.,,"{""description"":""Exceeding - 1/2 and 1/4 with larger quantities (up to 12), less visual scaffolding, more abstract reasoning"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":4,""max"":12}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction"",""recognise_fraction""],""select"":""one""}},""visualType"":""minimal"",""contexts"":[""shapes"",""objects"",""quantities"",""sets""],""showVisual"":false}}"
q_1764328650325_116,F01_Y1_FRAC,4,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What fraction of the shape is shaded?,1/2,1 out of 2 equal parts are shaded. This is one half.,,"{""description"":""Exceeding - 1/2 and 1/4 with larger quantities (up to 12), less visual scaffolding, more abstract reasoning"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":4,""max"":12}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction"",""recognise_fraction""],""select"":""one""}},""visualType"":""minimal"",""contexts"":[""shapes"",""objects"",""quantities"",""sets""],""showVisual"":false}}"
q_1764328650325_117,F01_Y1_FRAC,4,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,multiple_choice,Which shape shows one half?,2,Look for 1 out of 2 equal parts shaded.,"[""1"",""2"",""3""]","{""description"":""Exceeding - 1/2 and 1/4 with larger quantities (up to 12), less visual scaffolding, more abstract reasoning"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":4,""max"":12}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction"",""recognise_fraction""],""select"":""one""}},""visualType"":""minimal"",""contexts"":[""shapes"",""objects"",""quantities"",""sets""],""showVisual"":false}}"
q_1764328650325_118,F01_Y1_FRAC,4,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What fraction of the shape is shaded?,1/4,1 out of 4 equal parts are shaded. This is one quarter.,,"{""description"":""Exceeding - 1/2 and 1/4 with larger quantities (up to 12), less visual scaffolding, more abstract reasoning"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":4,""max"":12}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction"",""recognise_fraction""],""select"":""one""}},""visualType"":""minimal"",""contexts"":[""shapes"",""objects"",""quantities"",""sets""],""showVisual"":false}}"
q_1764328650325_119,F01_Y1_FRAC,4,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What fraction of the shape is shaded?,1/4,1 out of 4 equal parts are shaded. This is one quarter.,,"{""description"":""Exceeding - 1/2 and 1/4 with larger quantities (up to 12), less visual scaffolding, more abstract reasoning"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":4,""max"":12}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction"",""recognise_fraction""],""select"":""one""}},""visualType"":""minimal"",""contexts"":[""shapes"",""objects"",""quantities"",""sets""],""showVisual"":false}}"
q_1764328650325_120,F01_Y2_FRAC,1,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",2,text_input,What is 1/4 of 4?,1,Divide 4 by 4,,"{""description"":""Beginning - 1/2 and 1/4 only, quantities divisible by 2 and 4 (up to 12), visual support with shapes"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":12}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""write_fraction""],""select"":""one""}},""visualType"":""shapes"",""contexts"":[""shapes"",""objects""]}}"
q_1764328650325_121,F01_Y2_FRAC,1,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",2,text_input,What is 1/2 of 8?,4,Divide 8 by 2,,"{""description"":""Beginning - 1/2 and 1/4 only, quantities divisible by 2 and 4 (up to 12), visual support with shapes"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":12}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""write_fraction""],""select"":""one""}},""visualType"":""shapes"",""contexts"":[""shapes"",""objects""]}}"
q_1764328650325_122,F01_Y2_FRAC,1,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",2,text_input,Write the fraction: one quarter,1/4,one quarter means 1 out of 4 equal parts,,"{""description"":""Beginning - 1/2 and 1/4 only, quantities divisible by 2 and 4 (up to 12), visual support with shapes"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":12}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""write_fraction""],""select"":""one""}},""visualType"":""shapes"",""contexts"":[""shapes"",""objects""]}}"
q_1764328650325_123,F01_Y2_FRAC,1,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",2,text_input,Write the fraction: one quarter,1/4,one quarter means 1 out of 4 equal parts,,"{""description"":""Beginning - 1/2 and 1/4 only, quantities divisible by 2 and 4 (up to 12), visual support with shapes"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":12}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""write_fraction""],""select"":""one""}},""visualType"":""shapes"",""contexts"":[""shapes"",""objects""]}}"
q_1764328650326_124,F01_Y2_FRAC,1,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",2,text_input,What is 1/4 of 4?,1,Divide 4 by 4,,"{""description"":""Beginning - 1/2 and 1/4 only, quantities divisible by 2 and 4 (up to 12), visual support with shapes"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":12}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""write_fraction""],""select"":""one""}},""visualType"":""shapes"",""contexts"":[""shapes"",""objects""]}}"
q_1764328650326_125,F01_Y2_FRAC,2,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",2,text_input,What is 2/4 of 12?,6,"Divide 12 by 4, then multiply by 2",,"{""description"":""Developing - Add 1/3 and 2/4, quantities divisible by 2, 3, and 4 (up to 15), introduce naming fractions"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":2,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":15}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""write_fraction"",""name_fraction""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""sets""]}}"
q_1764328650326_126,F01_Y2_FRAC,2,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",2,text_input,What fraction of the shape is shaded?,1/3,1 out of 3 parts are shaded,,"{""description"":""Developing - Add 1/3 and 2/4, quantities divisible by 2, 3, and 4 (up to 15), introduce naming fractions"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":2,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":15}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""write_fraction"",""name_fraction""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""sets""]}}"
q_1764328650326_127,F01_Y2_FRAC,2,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",2,text_input,What is 1/2 of 14?,7,Divide 14 by 2,,"{""description"":""Developing - Add 1/3 and 2/4, quantities divisible by 2, 3, and 4 (up to 15), introduce naming fractions"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":2,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":15}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""write_fraction"",""name_fraction""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""sets""]}}"
q_1764328650326_128,F01_Y2_FRAC,2,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",2,text_input,What is 1/2 of 2?,1,Divide 2 by 2,,"{""description"":""Developing - Add 1/3 and 2/4, quantities divisible by 2, 3, and 4 (up to 15), introduce naming fractions"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":2,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":15}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""write_fraction"",""name_fraction""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""sets""]}}"
q_1764328650326_129,F01_Y2_FRAC,2,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",2,text_input,Write the fraction: one half,1/2,one half means 1 out of 2 equal parts,,"{""description"":""Developing - Add 1/3 and 2/4, quantities divisible by 2, 3, and 4 (up to 15), introduce naming fractions"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":2,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":15}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""write_fraction"",""name_fraction""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""sets""]}}"
q_1764328650326_130,F01_Y2_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",2,text_input,What is 1/4 of 8?,2,Divide 8 by 4,,"{""description"":""Meeting - Include 3/4, full range of fractions, quantities up to 20, all question types"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":2,""denominator"":4},{""numerator"":3,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":20}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""write_fraction"",""name_fraction"",""equation""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""sets"",""quantities""]}}"
q_1764328650326_131,F01_Y2_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",2,text_input,1/2 of 10 = ?,5,Find 1/2 of 10,,"{""description"":""Meeting - Include 3/4, full range of fractions, quantities up to 20, all question types"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":2,""denominator"":4},{""numerator"":3,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":20}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""write_fraction"",""name_fraction"",""equation""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""sets"",""quantities""]}}"
q_1764328650326_132,F01_Y2_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",2,text_input,Write the fraction: one half,1/2,one half means 1 out of 2 equal parts,,"{""description"":""Meeting - Include 3/4, full range of fractions, quantities up to 20, all question types"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":2,""denominator"":4},{""numerator"":3,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":20}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""write_fraction"",""name_fraction"",""equation""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""sets"",""quantities""]}}"
q_1764328650326_133,F01_Y2_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",2,text_input,2/4 of 8 = ?,4,Find 2/4 of 8,,"{""description"":""Meeting - Include 3/4, full range of fractions, quantities up to 20, all question types"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":2,""denominator"":4},{""numerator"":3,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":20}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""write_fraction"",""name_fraction"",""equation""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""sets"",""quantities""]}}"
q_1764328650326_134,F01_Y2_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",2,text_input,2/4 of 8 = ?,4,Find 2/4 of 8,,"{""description"":""Meeting - Include 3/4, full range of fractions, quantities up to 20, all question types"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":2,""denominator"":4},{""numerator"":3,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":20}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""write_fraction"",""name_fraction"",""equation""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""sets"",""quantities""]}}"
q_1764328650326_135,F01_Y2_FRAC,4,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",2,text_input,20 children are playing. Half of them are girls. How many girls are there?,10,Find 1/2 of 20,,"{""description"":""Exceeding - Mixed fractions, word problems, challenging quantities up to 24, equivalence (2/4 = 1/2)"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":2,""denominator"":4},{""numerator"":3,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":24}},""divisibilityRequired"":true,""includeEquivalence"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""write_fraction"",""name_fraction"",""equation"",""word_problem"",""equivalence""],""select"":""one""}},""visualType"":""minimal"",""contexts"":[""shapes"",""objects"",""sets"",""quantities"",""word_problems""]}}"
q_1764328650326_136,F01_Y2_FRAC,4,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",2,text_input,1/4 of 20 = ?,5,Find 1/4 of 20,,"{""description"":""Exceeding - Mixed fractions, word problems, challenging quantities up to 24, equivalence (2/4 = 1/2)"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":2,""denominator"":4},{""numerator"":3,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":24}},""divisibilityRequired"":true,""includeEquivalence"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""write_fraction"",""name_fraction"",""equation"",""word_problem"",""equivalence""],""select"":""one""}},""visualType"":""minimal"",""contexts"":[""shapes"",""objects"",""sets"",""quantities"",""word_problems""]}}"
q_1764328650326_137,F01_Y2_FRAC,4,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",2,text_input,What fraction of the shape is shaded?,1/2,1 out of 2 parts are shaded,,"{""description"":""Exceeding - Mixed fractions, word problems, challenging quantities up to 24, equivalence (2/4 = 1/2)"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":2,""denominator"":4},{""numerator"":3,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":24}},""divisibilityRequired"":true,""includeEquivalence"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""write_fraction"",""name_fraction"",""equation"",""word_problem"",""equivalence""],""select"":""one""}},""visualType"":""minimal"",""contexts"":[""shapes"",""objects"",""sets"",""quantities"",""word_problems""]}}"
